level,tableIndex,oClass,instances,pvarPlacements,noPvarPlacements,pvarByteSizes,assetPayloadAvailable,highLodModelAvailable,highLodPacketCount,jointCount,ordinarySequenceSlotCount,ordinarySequencePopulatedCount,sourceSequenceAvailable,ratchetSequenceTableAvailable,ratchetSequenceSlotCount,ratchetSequencePopulatedCount
2,72,483,0,0,0,,false,false,0,0,0,0,false,false,0,0
2,73,500,118,118,0,256,true,true,2,0,1,1,true,false,0,0
2,74,501,14,14,0,256,true,true,4,0,1,1,true,false,0,0
2,75,505,43,43,0,256,true,true,6,0,1,1,true,false,0,0
2,76,511,24,24,0,256,true,true,2,0,1,1,true,false,0,0
2,77,562,0,0,0,,false,false,0,0,0,0,false,false,0,0
2,78,580,115,115,0,736,true,true,13,38,13,13,true,false,0,0
2,79,585,0,0,0,,false,false,0,0,0,0,false,false,0,0
2,80,601,0,0,0,,true,true,22,33,18,18,true,false,0,0
2,81,604,1,1,0,16,true,true,12,13,7,7,true,false,0,0
2,82,605,21,21,0,32,false,false,0,0,0,0,false,false,0,0
2,83,607,0,0,0,,true,true,17,36,9,9,true,false,0,0
2,84,608,0,0,0,,true,true,6,15,9,9,true,false,0,0
2,85,609,0,0,0,,true,true,7,10,5,5,true,false,0,0
2,86,612,15,15,0,576,true,true,38,52,17,17,true,false,0,0
2,87,614,0,0,0,,true,true,8,1,1,1,true,false,0,0
2,88,615,1,1,0,288,true,true,14,16,1,1,true,false,0,0
2,89,618,0,0,0,,true,true,7,5,1,1,true,false,0,0
2,90,619,0,0,0,,false,false,0,0,0,0,false,false,0,0
2,91,634,0,0,0,,true,true,26,75,9,8,true,false,0,0
2,92,639,0,0,0,,true,true,1,0,1,1,true,false,0,0
2,93,651,3,3,0,192,true,true,2,0,1,1,true,false,0,0
2,94,652,13,13,0,176,true,true,8,37,3,3,true,false,0,0
2,95,653,4,4,0,176,true,true,7,37,3,3,true,false,0,0
2,96,656,2,0,2,,true,true,23,10,4,4,true,false,0,0
2,97,657,0,0,0,,true,true,1,3,2,1,true,false,0,0
2,98,662,1,0,1,,true,true,54,11,1,1,true,false,0,0
2,99,668,7,7,0,256,true,true,10,29,4,4,true,false,0,0
2,100,675,1,0,1,,true,true,30,14,8,8,true,false,0,0
2,101,682,0,0,0,,true,true,6,38,16,16,true,false,0,0
2,102,690,1,0,1,,true,true,46,1,1,1,true,false,0,0
2,103,696,0,0,0,,true,true,1,0,1,1,true,false,0,0
2,104,697,0,0,0,,true,true,2,0,1,1,true,false,0,0
2,105,698,0,0,0,,true,true,1,0,1,1,true,false,0,0
2,106,706,1,0,1,,true,true,3,0,1,1,true,false,0,0
2,107,707,3,3,0,96,true,true,10,0,1,1,true,false,0,0
2,108,713,1,1,0,256,true,true,1,0,1,1,true,false,0,0
2,109,719,12,0,12,,true,true,16,6,1,1,true,false,0,0
2,110,720,2,0,2,,true,true,19,0,1,1,true,false,0,0
2,111,727,2,0,2,,true,true,2,0,1,1,true,false,0,0
2,112,728,2,0,2,,true,true,2,0,1,1,true,false,0,0
2,113,732,3,3,0,16,true,true,15,4,8,8,true,false,0,0
2,114,733,1,1,0,48,true,true,18,6,2,2,true,false,0,0
2,115,734,1,1,0,96,true,true,9,0,1,1,true,false,0,0
2,116,735,1,1,0,48,true,true,5,1,1,1,true,false,0,0
2,117,736,1,1,0,48,true,true,5,1,1,1,true,false,0,0
2,118,737,1,1,0,64,false,false,0,0,0,0,false,false,0,0
2,119,743,1,1,0,32,true,true,2,0,1,1,true,false,0,0
2,120,744,1,1,0,32,true,true,2,0,1,1,true,false,0,0
2,121,755,0,0,0,,true,true,2,0,1,1,true,false,0,0
2,122,758,11,11,0,64,true,true,2,1,1,1,true,false,0,0
2,123,762,1,0,1,,true,true,3,0,1,1,true,false,0,0
2,124,766,54,0,54,,true,true,2,4,2,2,true,false,0,0
2,125,767,1,0,1,,true,true,2,9,2,2,true,false,0,0
2,126,770,0,0,0,,true,true,17,36,1,1,true,false,0,0
2,127,775,0,0,0,,true,true,1,0,1,1,true,false,0,0
2,128,781,1,0,1,,true,true,15,4,1,1,true,false,0,0
2,129,786,1,1,0,400,true,true,26,96,2,2,true,false,0,0
2,130,788,1,1,0,432,true,true,33,98,5,5,true,false,0,0
2,131,789,1,0,1,,true,true,8,9,4,4,true,false,0,0
2,132,792,1,1,0,224,true,true,6,4,1,1,true,false,0,0
2,133,803,6,6,0,64,true,true,4,0,1,1,true,false,0,0
2,134,804,0,0,0,,true,true,1,0,1,1,true,false,0,0
2,135,805,5,5,0,48,false,false,0,0,0,0,false,false,0,0
2,136,806,0,0,0,,false,false,0,0,0,0,false,false,0,0
2,137,832,1,1,0,336,false,false,0,0,0,0,false,false,0,0
2,138,849,0,0,0,,false,false,0,0,0,0,false,false,0,0
2,139,854,1,1,0,32,false,false,0,0,0,0,false,false,0,0
2,140,1005,1,1,0,80,true,true,14,10,1,1,true,false,0,0
2,141,1006,0,0,0,,true,true,2,0,1,1,true,false,0,0
2,142,1056,2,0,2,,true,true,15,0,1,1,true,false,0,0
2,143,1057,0,0,0,,true,true,14,0,1,1,true,false,0,0
2,144,1058,0,0,0,,true,true,11,0,1,1,true,false,0,0
2,145,1060,17,17,0,16,true,true,1,0,1,1,true,false,0,0
2,146,1134,4,4,0,128,true,true,2,1,2,2,true,false,0,0
2,147,1137,0,0,0,,true,true,1,5,2,2,true,false,0,0
2,148,1138,0,0,0,,true,true,1,5,216,216,true,false,0,0
2,149,1143,0,0,0,,true,true,9,3,1,1,true,false,0,0
2,150,1146,0,0,0,,true,true,4,4,2,2,true,false,0,0
2,151,1192,0,0,0,,true,true,3,0,1,1,true,false,0,0
2,152,1204,0,0,0,,true,true,1,0,1,1,true,false,0,0
2,153,1208,0,0,0,,true,true,37,51,1,1,true,false,0,0
2,154,1212,6,6,0,192,true,true,12,7,1,1,true,false,0,0
2,155,1213,6,6,0,240,true,true,20,9,1,1,true,false,0,0
2,156,1251,0,0,0,,false,false,0,0,0,0,false,false,0,0
2,157,1289,0,0,0,,true,true,11,3,3,3,true,false,0,0
2,158,1290,0,0,0,,true,true,10,2,3,3,true,false,0,0
2,159,1324,1,1,0,96,false,false,0,0,0,0,false,false,0,0
2,160,1438,0,0,0,,true,true,2,1,1,1,true,false,0,0
2,161,1447,0,0,0,,true,true,2,1,1,1,true,false,0,0
2,162,1449,0,0,0,,true,true,3,0,1,1,true,false,0,0
2,163,1479,5,5,0,256,false,false,0,0,0,0,false,false,0,0
2,164,1505,0,0,0,,true,true,7,0,1,1,true,false,0,0
2,165,1506,0,0,0,,true,true,7,0,1,1,true,false,0,0
2,166,1522,0,0,0,,true,true,2,1,1,1,true,false,0,0
2,167,1525,0,0,0,,true,true,2,1,1,1,true,false,0,0
2,168,1526,0,0,0,,true,true,2,1,1,1,true,false,0,0
2,169,1528,0,0,0,,true,true,2,1,1,1,true,false,0,0
2,170,1529,0,0,0,,true,true,3,1,1,1,true,false,0,0
2,171,1633,0,0,0,,true,true,3,2,2,2,true,false,0,0
2,172,1751,0,0,0,,true,true,2,1,1,1,true,false,0,0
2,173,1752,0,0,0,,true,true,1,1,1,1,true,false,0,0
2,174,1753,0,0,0,,true,true,4,1,1,1,true,false,0,0
2,175,1764,0,0,0,,true,true,6,0,1,1,true,false,0,0
2,176,1765,0,0,0,,true,true,3,1,1,1,true,false,0,0
2,177,1769,0,0,0,,true,true,2,1,1,1,true,false,0,0
2,178,1818,1,1,0,208,true,true,19,49,3,3,true,false,0,0
2,179,1819,18,0,18,,true,true,17,0,1,1,true,false,0,0
2,180,1820,0,0,0,,true,true,6,0,1,1,true,false,0,0
2,181,1821,0,0,0,,true,true,1,0,1,1,true,false,0,0
2,182,1871,0,0,0,,true,true,1,0,1,1,true,false,0,0
2,183,1872,0,0,0,,true,true,2,0,1,1,true,false,0,0
2,184,1900,0,0,0,,true,true,7,62,4,3,true,false,0,0
2,185,1922,0,0,0,,true,true,2,1,1,1,true,false,0,0
2,186,1936,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,0,0,1,0,1,,true,true,63,111,134,0,true,true,256,79
3,1,1,0,0,0,,true,false,0,20,23,23,true,false,0,0
3,2,2,0,0,0,,true,false,0,20,23,23,true,false,0,0
3,3,726,3,3,0,208,true,true,11,1,1,1,true,false,0,0
3,4,822,2,2,0,272,true,true,29,2,1,1,true,false,0,0
3,5,868,8,8,0,480,true,true,1,0,1,1,true,false,0,0
3,6,1007,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,7,1210,5,5,0,240,true,true,10,3,1,1,true,false,0,0
3,8,10,0,0,0,,true,true,44,75,1,1,true,false,0,0
3,9,11,1,1,0,160,true,true,26,45,5,5,true,false,0,0
3,10,12,0,0,0,,true,true,22,92,10,0,false,false,0,0
3,11,13,145,145,0,112,true,true,1,1,2,1,true,false,0,0
3,12,14,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,13,15,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,14,16,0,0,0,,true,true,4,0,1,1,true,false,0,0
3,15,71,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,16,74,0,0,0,,true,true,7,2,4,3,true,false,0,0
3,17,75,38,38,0,352,true,true,3,1,1,1,true,false,0,0
3,18,112,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,19,115,30,30,0,352,true,true,3,1,1,1,true,false,0,0
3,20,116,35,35,0,352,true,true,4,2,1,1,true,false,0,0
3,21,117,28,28,0,352,true,true,7,4,1,1,true,false,0,0
3,22,118,1,1,0,352,true,true,7,4,1,1,true,false,0,0
3,23,119,34,34,0,352,true,true,4,1,1,1,true,false,0,0
3,24,120,36,36,0,352,true,true,6,1,1,1,true,false,0,0
3,25,121,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,26,122,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,27,132,41,41,0,352,true,true,4,2,1,1,true,false,0,0
3,28,149,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,29,153,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,30,157,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,31,163,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,32,166,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,33,167,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,34,168,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,35,172,0,0,0,,true,true,3,4,1,1,true,false,0,0
3,36,173,0,0,0,,true,true,8,5,3,3,true,false,0,0
3,37,175,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,38,176,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,39,177,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,40,179,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,41,180,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,42,185,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,43,186,0,0,0,,true,true,14,38,11,8,true,false,0,0
3,44,188,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,45,190,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,46,192,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,47,195,0,0,0,,true,true,10,5,3,3,true,false,0,0
3,48,203,0,0,0,,true,true,9,62,4,3,true,false,0,0
3,49,204,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,50,208,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,51,209,0,0,0,,true,true,6,9,8,8,true,false,0,0
3,52,213,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,53,214,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,54,222,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,55,223,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,56,225,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,57,226,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,58,229,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,59,230,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,60,235,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,61,270,0,0,0,,true,true,5,43,5,4,true,false,0,0
3,62,305,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,63,348,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,64,349,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,65,354,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,66,355,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,67,356,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,68,357,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,69,358,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,70,359,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,71,363,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,72,364,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,73,407,0,0,0,,true,true,3,2,3,3,true,false,0,0
3,74,428,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,75,433,0,0,0,,true,true,11,22,4,3,true,false,0,0
3,76,454,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,77,455,2,2,0,304,true,true,25,41,1,1,true,false,0,0
3,78,457,0,0,0,,true,true,3,2,1,1,true,false,0,0
3,79,479,0,0,0,,true,true,5,10,1,1,true,false,0,0
3,80,483,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,81,500,302,302,0,256,true,true,2,0,1,1,true,false,0,0
3,82,501,11,11,0,256,true,true,4,0,1,1,true,false,0,0
3,83,505,17,17,0,256,true,true,6,0,1,1,true,false,0,0
3,84,511,33,33,0,256,true,true,2,0,1,1,true,false,0,0
3,85,545,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,86,562,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,87,573,87,87,0,704,true,true,17,56,7,7,true,false,0,0
3,88,574,19,19,0,672,true,true,40,80,12,12,true,false,0,0
3,89,578,5,5,0,416,true,true,39,59,6,6,true,false,0,0
3,90,585,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,91,601,0,0,0,,true,true,22,33,18,18,true,false,0,0
3,92,604,1,1,0,16,true,true,12,13,7,7,true,false,0,0
3,93,605,20,20,0,32,false,false,0,0,0,0,false,false,0,0
3,94,607,0,0,0,,true,true,17,36,9,9,true,false,0,0
3,95,608,0,0,0,,true,true,6,15,9,9,true,false,0,0
3,96,609,0,0,0,,true,true,7,10,5,5,true,false,0,0
3,97,614,0,0,0,,true,true,8,1,1,1,true,false,0,0
3,98,618,0,0,0,,true,true,7,5,1,1,true,false,0,0
3,99,619,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,100,627,0,0,0,,true,true,7,3,2,2,true,false,0,0
3,101,631,1,1,0,608,true,true,25,9,1,1,true,false,0,0
3,102,634,0,0,0,,true,true,26,75,9,8,true,false,0,0
3,103,639,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,104,657,0,0,0,,true,true,1,3,2,1,true,false,0,0
3,105,737,2,2,0,64,false,false,0,0,0,0,false,false,0,0
3,106,750,1,1,0,208,true,true,19,43,5,5,true,false,0,0
3,107,758,2,2,0,64,true,true,2,1,1,1,true,false,0,0
3,108,770,0,0,0,,true,true,17,36,1,1,true,false,0,0
3,109,775,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,110,795,3,3,0,352,true,true,8,12,1,1,true,false,0,0
3,111,803,1,1,0,64,true,true,4,0,1,1,true,false,0,0
3,112,804,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,113,805,4,4,0,48,false,false,0,0,0,0,false,false,0,0
3,114,806,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,115,816,3,3,0,432,true,true,28,3,1,1,true,false,0,0
3,116,817,1,0,1,,true,true,6,0,1,1,true,false,0,0
3,117,825,1,1,0,96,true,true,22,2,1,1,true,false,0,0
3,118,832,1,1,0,336,false,false,0,0,0,0,false,false,0,0
3,119,833,0,0,0,,true,true,3,2,1,1,true,false,0,0
3,120,845,1,1,0,336,false,false,0,0,0,0,false,false,0,0
3,121,848,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,122,849,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,123,883,8,0,8,,true,true,13,2,1,1,true,false,0,0
3,124,890,1,1,0,560,true,true,28,92,1,1,true,false,0,0
3,125,898,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,126,899,4,4,0,48,false,false,0,0,0,0,false,false,0,0
3,127,905,2,2,0,480,true,true,1,0,1,1,true,false,0,0
3,128,909,1,1,0,416,true,true,34,96,3,3,true,false,0,0
3,129,914,1,1,0,80,true,true,25,14,2,2,true,false,0,0
3,130,915,5,5,0,448,true,true,28,71,1,1,true,false,0,0
3,131,916,4,4,0,448,true,true,25,71,1,1,true,false,0,0
3,132,917,5,5,0,448,true,true,24,65,1,1,true,false,0,0
3,133,920,0,0,0,,true,true,29,92,1,1,true,false,0,0
3,134,928,2,2,0,480,true,true,1,0,1,1,true,false,0,0
3,135,992,0,0,0,,true,true,15,30,1,1,true,false,0,0
3,136,994,1,0,1,,false,false,0,0,0,0,false,false,0,0
3,137,997,1,1,0,16,true,true,1,0,1,1,true,false,0,0
3,138,1006,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,139,1012,2,2,0,240,true,true,28,1,1,1,true,false,0,0
3,140,1134,3,3,0,128,true,true,2,1,2,2,true,false,0,0
3,141,1137,0,0,0,,true,true,1,5,2,2,true,false,0,0
3,142,1138,0,0,0,,true,true,1,5,216,216,true,false,0,0
3,143,1143,0,0,0,,true,true,9,3,1,1,true,false,0,0
3,144,1146,0,0,0,,true,true,4,4,2,2,true,false,0,0
3,145,1162,2,0,2,,true,true,21,0,1,1,true,false,0,0
3,146,1163,4,0,4,,true,true,4,0,1,1,true,false,0,0
3,147,1164,3,0,3,,true,true,7,0,1,1,true,false,0,0
3,148,1165,5,0,5,,true,true,2,0,1,1,true,false,0,0
3,149,1166,3,0,3,,true,true,3,0,1,1,true,false,0,0
3,150,1192,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,151,1195,4,0,4,,true,true,4,0,1,1,true,false,0,0
3,152,1204,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,153,1221,0,0,0,,true,true,1,1,1,1,true,false,0,0
3,154,1222,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,155,1251,0,0,0,,false,false,0,0,0,0,false,false,0,0
3,156,1289,0,0,0,,true,true,11,3,3,3,true,false,0,0
3,157,1290,0,0,0,,true,true,10,2,3,3,true,false,0,0
3,158,1342,1,1,0,144,false,false,0,0,0,0,false,false,0,0
3,159,1438,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,160,1447,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,161,1449,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,162,1548,1,0,1,,false,false,0,0,0,0,false,false,0,0
3,163,1591,0,0,0,,true,true,3,1,1,1,true,false,0,0
3,164,1592,0,0,0,,true,true,4,1,1,1,true,false,0,0
3,165,1593,0,0,0,,true,true,4,1,1,1,true,false,0,0
3,166,1633,0,0,0,,true,true,3,2,2,2,true,false,0,0
3,167,1705,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,168,1706,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,169,1707,0,0,0,,true,true,1,1,1,1,true,false,0,0
3,170,1708,0,0,0,,true,true,6,1,1,1,true,false,0,0
3,171,1709,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,172,1710,0,0,0,,true,true,1,1,1,1,true,false,0,0
3,173,1711,0,0,0,,true,true,4,1,1,1,true,false,0,0
3,174,1712,0,0,0,,true,true,4,1,1,1,true,false,0,0
3,175,1713,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,176,1714,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,177,1715,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,178,1716,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,179,1717,0,0,0,,true,true,3,1,1,1,true,false,0,0
3,180,1718,0,0,0,,true,true,3,1,1,1,true,false,0,0
3,181,1719,0,0,0,,true,true,1,1,1,1,true,false,0,0
3,182,1720,0,0,0,,true,true,4,1,1,1,true,false,0,0
3,183,1721,0,0,0,,true,true,3,1,1,1,true,false,0,0
3,184,1722,0,0,0,,true,true,1,1,1,1,true,false,0,0
3,185,1724,0,0,0,,true,true,4,1,1,1,true,false,0,0
3,186,1726,0,0,0,,true,true,2,1,1,1,true,false,0,0
3,187,1727,0,0,0,,true,true,1,1,1,1,true,false,0,0
3,188,1733,0,0,0,,true,true,6,1,1,1,true,false,0,0
3,189,1734,0,0,0,,true,true,8,1,1,1,true,false,0,0
3,190,1735,0,0,0,,true,true,6,1,1,1,true,false,0,0
3,191,1742,0,0,0,,true,true,3,1,1,1,true,false,0,0
3,192,1743,0,0,0,,true,true,3,1,1,1,true,false,0,0
3,193,1744,0,0,0,,true,true,10,1,1,1,true,false,0,0
3,194,1745,0,0,0,,true,true,3,1,1,1,true,false,0,0
3,195,1746,0,0,0,,true,true,3,1,1,1,true,false,0,0
3,196,1818,1,1,0,208,true,true,19,49,3,3,true,false,0,0
3,197,1827,39,0,39,,true,true,4,0,1,1,true,false,0,0
3,198,1828,0,0,0,,true,true,4,0,1,1,true,false,0,0
3,199,1829,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,200,1830,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,201,1831,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,202,1832,0,0,0,,true,true,3,0,1,1,true,false,0,0
3,203,1833,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,204,1871,0,0,0,,true,true,1,0,1,1,true,false,0,0
3,205,1872,0,0,0,,true,true,2,0,1,1,true,false,0,0
3,206,1900,0,0,0,,true,true,7,62,4,3,true,false,0,0
3,207,1917,0,0,0,,true,true,2,1,1,1,true,false,0,0
4,0,0,1,0,1,,true,true,63,111,134,0,true,true,256,84
4,1,1,0,0,0,,true,false,0,20,23,23,true,false,0,0
4,2,2,0,0,0,,true,false,0,20,23,23,true,false,0,0
4,3,1007,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,4,10,0,0,0,,true,true,44,75,1,1,true,false,0,0
4,5,11,1,1,0,160,true,true,26,45,5,5,true,false,0,0
4,6,12,0,0,0,,true,true,22,92,10,0,false,false,0,0
4,7,13,136,136,0,112,true,true,1,1,2,1,true,false,0,0
4,8,14,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,9,15,0,0,0,,true,true,2,0,1,1,true,false,0,0
4,10,16,0,0,0,,true,true,4,0,1,1,true,false,0,0
4,11,54,0,0,0,,true,true,17,20,8,8,true,false,0,0
4,12,71,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,13,74,0,0,0,,true,true,7,2,4,3,true,false,0,0
4,14,85,0,0,0,,true,true,1,3,1,1,true,false,0,0
4,15,86,3,3,0,176,false,false,0,0,0,0,false,false,0,0
4,16,110,0,0,0,,true,true,9,12,1,1,true,false,0,0
4,17,112,0,0,0,,true,true,3,0,1,1,true,false,0,0
4,18,121,0,0,0,,true,true,3,0,1,1,true,false,0,0
4,19,122,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,20,149,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,21,153,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,22,157,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,23,161,0,0,0,,true,true,1,8,2,2,true,false,0,0
4,24,163,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,25,166,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,26,167,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,27,168,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,28,172,0,0,0,,true,true,3,4,1,1,true,false,0,0
4,29,173,0,0,0,,true,true,8,5,3,3,true,false,0,0
4,30,175,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,31,176,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,32,177,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,33,179,0,0,0,,true,true,3,0,1,1,true,false,0,0
4,34,180,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,35,184,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,36,185,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,37,186,0,0,0,,true,true,14,38,11,8,true,false,0,0
4,38,188,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,39,190,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,40,192,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,41,195,0,0,0,,true,true,10,5,3,3,true,false,0,0
4,42,203,0,0,0,,true,true,9,62,4,3,true,false,0,0
4,43,204,0,0,0,,true,true,2,0,1,1,true,false,0,0
4,44,208,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,45,209,0,0,0,,true,true,6,9,8,8,true,false,0,0
4,46,213,0,0,0,,true,true,3,0,1,1,true,false,0,0
4,47,214,0,0,0,,true,true,3,0,1,1,true,false,0,0
4,48,217,5,5,0,1104,true,true,34,81,16,16,true,false,0,0
4,49,222,0,0,0,,true,true,2,0,1,1,true,false,0,0
4,50,223,0,0,0,,true,true,2,0,1,1,true,false,0,0
4,51,225,0,0,0,,true,true,3,0,1,1,true,false,0,0
4,52,226,0,0,0,,true,true,3,0,1,1,true,false,0,0
4,53,229,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,54,230,0,0,0,,true,true,2,0,1,1,true,false,0,0
4,55,270,0,0,0,,true,true,5,43,5,4,true,false,0,0
4,56,280,9,9,0,64,true,true,7,0,1,1,true,false,0,0
4,57,305,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,58,340,63,63,0,688,true,true,38,59,12,12,true,false,0,0
4,59,348,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,60,349,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,61,354,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,62,355,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,63,356,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,64,357,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,65,358,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,66,359,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,67,363,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,68,364,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,69,407,0,0,0,,true,true,3,2,3,3,true,false,0,0
4,70,427,13,13,0,528,true,true,45,90,18,18,true,false,0,0
4,71,428,0,0,0,,true,true,1,0,1,1,true,false,0,0
4,72,432,4,4,0,16,true,true,43,5,2,2,true,false,0,0
4,73,433,0,0,0,,true,true,11,22,4,3,true,false,0,0
4,74,434,3,3,0,16,true,true,23,10,2,2,true,false,0,0
4,75,437,0,0,0,,true,true,18,68,7,7,true,false,0,0
4,76,454,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,77,457,0,0,0,,true,true,3,2,1,1,true,false,0,0
4,78,466,4,4,0,512,true,true,22,9,1,1,true,false,0,0
4,79,476,2,0,2,,true,true,2,0,1,1,true,false,0,0
4,80,477,3,0,3,,true,true,2,0,1,1,true,false,0,0
4,81,478,2,0,2,,true,true,2,0,1,1,true,false,0,0
4,82,479,0,0,0,,true,true,5,10,1,1,true,false,0,0
4,83,480,6,6,0,512,true,true,21,17,2,2,true,false,0,0
4,84,481,4,4,0,576,true,true,24,12,1,1,true,false,0,0
4,85,483,0,0,0,,false,false,0,0,0,0,false,false,0,0
4,86,484,3,3,0,384,true,true,25,0,1,1,true,false,0,0
4,87,485,3,3,0,512,true,true,23,2,1,1,true,false,0,0
4,88,486,3,3,0,512,true,true,18,2,1,1,true,false,0,0
